image_path,mask_path,heat,particle_id,image_h,image_w,image_area,particle_area,particle_area_fraction,bbox_x,bbox_y,bbox_w,bbox_h,bbox_aspect,bbox_extent,particle_mean_intensity,particle_std_intensity,particle_min_intensity,particle_max_intensity,phase_1_area,phase_1_area_fraction_image,phase_1_area_fraction_particle,phase_1_mean_intensity,phase_1_std_intensity,phase_1_min_intensity,phase_1_max_intensity,phase_1_num_regions,phase_1_largest_region_area,phase_2_area,phase_2_area_fraction_image,phase_2_area_fraction_particle,phase_2_mean_intensity,phase_2_std_intensity,phase_2_min_intensity,phase_2_max_intensity,phase_2_num_regions,phase_2_largest_region_area,phase_3_area,phase_3_area_fraction_image,phase_3_area_fraction_particle,phase_3_mean_intensity,phase_3_std_intensity,phase_3_min_intensity,phase_3_max_intensity,phase_3_num_regions,phase_3_largest_region_area,total_phase_regions,SN,inclusion,type,class,label_match
./Heat 3 images/imgs/12795.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12795_phase_mask.png,3,12795,128,128,16384,702,0.0428466796875,42,67,32,29,1.103448275862069,0.7564655172413793,39.84330484330484,37.482013987428616,0,134,333,0.02032470703125,0.4743589743589743,7.069069069069069,9.41237627070314,0,28,4,330,232,0.01416015625,0.3304843304843304,51.30603448275862,12.724072954464503,30,74,6,190,137,0.00836181640625,0.1951566951566951,100.0948905109489,15.674090952198574,76,134,11,100,21,3-12795,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12796.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12796_phase_mask.png,3,12796,128,128,16384,281,0.01715087890625,55,74,19,18,1.0555555555555556,0.8216374269005848,22.964412811387906,35.72212070873216,0,119,189,0.01153564453125,0.6725978647686833,0.9206349206349206,3.113216003201524,0,18,1,189,35,0.00213623046875,0.1245551601423487,35.68571428571428,10.328245400900604,20,61,9,11,57,0.00347900390625,0.2028469750889679,88.24561403508773,14.863449461215886,63,119,7,17,17,3-12796,1.0,oxide,Al2O3,matched
./Heat 3 images/imgs/12797.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12797_phase_mask.png,3,12797,128,128,16384,1403,0.08563232421875,54,65,42,44,0.9545454545454546,0.7591991341991342,30.34354953670705,27.97176064409445,0,134,735,0.04486083984375,0.5238774055595153,9.673469387755102,8.263816108241494,0,24,13,721,493,0.03009033203125,0.3513898788310762,40.614604462474645,10.409931952774716,26,64,33,330,175,0.01068115234375,0.1247327156094084,88.22285714285714,15.45949704807992,66,134,16,60,62,3-12797,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/12799.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12799_phase_mask.png,3,12799,128,128,16384,14199,0.86663818359375,0,0,128,128,1.0,0.86663818359375,223.17374462990352,15.82379818676377,115,255,403,0.02459716796875,0.0283822804422846,168.5136476426799,17.978942393064028,115,191,57,312,7457,0.45513916015625,0.5251778294246073,215.40472039694248,7.484072344321589,193,225,68,7217,6339,0.38690185546875,0.446439890133108,235.78797917652628,7.372891384818992,227,255,200,5278,325,3-12799,1.0,oxide,Al2O3,matched
./Heat 3 images/imgs/12800.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12800_phase_mask.png,3,12800,128,128,16384,412,0.025146484375,46,78,24,23,1.0434782608695652,0.7463768115942029,30.310679611650485,37.09572480175114,0,120,235,0.01434326171875,0.5703883495145631,2.8085106382978724,5.766514850972169,0,22,1,235,97,0.00592041015625,0.2354368932038835,44.25773195876289,12.921873368472326,24,68,5,71,80,0.0048828125,0.1941747572815534,94.1875,15.77346961673303,70,120,6,55,12,3-12800,1.0,oxide,CA,matched
./Heat 3 images/imgs/12802.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12802_phase_mask.png,3,12802,128,128,16384,226,0.0137939453125,56,72,18,16,1.125,0.7847222222222222,14.451327433628318,27.193990470450384,0,108,171,0.01043701171875,0.7566371681415929,0.3216374269005848,2.001914203138557,0,21,1,171,31,0.00189208984375,0.1371681415929203,41.96774193548387,9.822567402925552,26,58,11,8,24,0.00146484375,0.1061946902654867,79.58333333333333,12.957998387954143,63,108,8,14,20,3-12802,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12803.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12803_phase_mask.png,3,12803,128,128,16384,606,0.0369873046875,39,79,28,29,0.9655172413793104,0.7463054187192119,29.0973597359736,34.75319050755986,0,124,380,0.023193359375,0.6270627062706271,7.184210526315789,8.030714929037648,0,23,1,380,127,0.00775146484375,0.2095709570957095,41.81102362204725,13.699090310314428,25,68,19,64,99,0.00604248046875,0.1633663366336633,96.8989898989899,16.039405357812402,70,124,6,44,26,3-12803,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12805.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12805_phase_mask.png,3,12805,128,128,16384,1203,0.07342529296875,44,71,42,35,1.2,0.8183673469387756,39.62344139650873,35.93527037121355,0,131,639,0.03900146484375,0.5311720698254364,11.15962441314554,10.304876636235996,0,32,1,639,340,0.020751953125,0.2826267664172901,53.76764705882353,12.35535655657652,34,75,8,304,224,0.013671875,0.1862011637572735,99.35267857142856,14.768925266908925,77,131,4,188,13,3-12805,1.0,oxide,Al2O3,matched
./Heat 3 images/imgs/12807.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12807_phase_mask.png,3,12807,128,128,16384,479,0.02923583984375,44,80,26,24,1.0833333333333333,0.7676282051282052,24.48434237995825,31.2534134275336,0,119,311,0.01898193359375,0.6492693110647182,5.35048231511254,7.415287378492879,0,23,2,310,109,0.00665283203125,0.2275574112734864,42.11926605504587,12.104836224079346,25,67,13,67,59,0.00360107421875,0.1231732776617954,92.76271186440678,14.257129032137282,69,119,13,14,28,3-12807,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12808.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12808_phase_mask.png,3,12808,128,128,16384,319,0.01947021484375,44,75,23,19,1.2105263157894737,0.7299771167048055,23.322884012539184,33.06817044205297,0,113,209,0.01275634765625,0.6551724137931034,2.325358851674641,5.323000376216102,0,20,2,208,65,0.00396728515625,0.2037617554858934,44.23076923076923,12.691328633567371,25,67,8,23,45,0.00274658203125,0.1410658307210031,90.64444444444445,13.271783863278523,70,113,8,10,18,3-12808,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12812.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12812_phase_mask.png,3,12812,128,128,16384,297,0.01812744140625,70,66,21,19,1.105263157894737,0.7443609022556391,36.09090909090909,48.722762241615726,0,188,194,0.0118408203125,0.6531986531986532,3.737113402061856,9.296267065778284,0,35,2,193,47,0.00286865234375,0.1582491582491582,67.87234042553192,15.836420481641188,40,91,13,18,56,0.00341796875,0.1885521885521885,121.5,17.651386024089682,96,188,12,22,27,3-12812,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12814.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12814_phase_mask.png,3,12814,128,128,16384,259,0.01580810546875,41,87,19,18,1.0555555555555556,0.7573099415204678,17.656370656370655,29.503511798589106,0,104,185,0.01129150390625,0.7142857142857143,0.8324324324324325,2.993511366186652,0,18,1,185,32,0.001953125,0.1235521235521235,37.375,12.719940054890197,20,56,14,5,42,0.0025634765625,0.1621621621621621,76.73809523809524,13.093181656713222,58,104,9,16,24,3-12814,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12815.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12815_phase_mask.png,3,12815,128,128,16384,622,0.0379638671875,43,85,29,30,0.9666666666666668,0.7149425287356321,33.90353697749196,36.65218926399197,0,124,348,0.021240234375,0.5594855305466238,6.350574712643678,8.185919696582712,0,26,2,347,163,0.00994873046875,0.2620578778135048,48.7361963190184,12.984572356236548,28,73,7,128,111,0.00677490234375,0.1784565916398713,98.50450450450452,13.91665919439226,75,124,12,47,21,3-12815,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12817.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12817_phase_mask.png,3,12817,128,128,16384,660,0.040283203125,40,85,31,27,1.148148148148148,0.7885304659498208,34.71818181818182,38.04310915619243,0,142,369,0.02252197265625,0.5590909090909091,6.094850948509485,8.10494850627916,0,28,1,369,174,0.0106201171875,0.2636363636363636,50.44827586206897,13.749615351518193,29,75,4,147,117,0.00714111328125,0.1772727272727272,101.5982905982906,15.841123497376769,77,142,9,77,14,3-12817,1.0,oxide,CA,matched
./Heat 3 images/imgs/12819.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12819_phase_mask.png,3,12819,128,128,16384,561,0.03424072265625,52,85,30,26,1.1538461538461535,0.7192307692307692,22.336898395721924,29.98845072411734,0,121,382,0.0233154296875,0.6809269162210339,5.557591623036649,6.79895144831753,0,21,1,382,117,0.00714111328125,0.2085561497326203,39.74358974358975,13.297486328975731,23,65,19,39,62,0.0037841796875,0.1105169340463458,92.87096774193547,15.403690248022514,69,121,14,12,34,3-12819,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12821.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12821_phase_mask.png,3,12821,128,128,16384,1159,0.07073974609375,39,61,40,36,1.1111111111111112,0.8048611111111111,41.89473684210526,33.80532448699526,0,147,470,0.0286865234375,0.4055220017256255,8.74468085106383,9.832789446662591,0,30,5,466,527,0.03216552734375,0.454702329594478,52.9753320683112,11.25356189169731,32,76,9,448,162,0.0098876953125,0.1397756686798964,102.0246913580247,16.739452406815726,78,147,13,43,27,3-12821,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12823.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12823_phase_mask.png,3,12823,128,128,16384,217,0.01324462890625,48,79,17,15,1.1333333333333333,0.8509803921568627,18.516129032258064,36.897678517035246,0,148,172,0.010498046875,0.7926267281105991,0.9418604651162792,3.773699225030412,0,31,1,172,25,0.00152587890625,0.1152073732718894,62.88,12.564457807641364,42,79,10,5,20,0.001220703125,0.0921658986175115,114.2,13.41864374666829,90,148,13,3,24,3-12823,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12824.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12824_phase_mask.png,3,12824,128,128,16384,250,0.0152587890625,45,75,19,17,1.1176470588235294,0.7739938080495357,17.064,31.306930606496707,0,110,188,0.011474609375,0.752,0.7553191489361702,2.9882257249495625,0,19,1,188,32,0.001953125,0.128,44.46875,13.982096532262249,24,67,13,7,30,0.0018310546875,0.12,90.03333333333333,10.527688360804676,75,110,11,5,25,3-12824,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12827.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12827_phase_mask.png,3,12827,128,128,16384,492,0.030029296875,55,60,18,44,0.4090909090909091,0.6212121212121212,41.41463414634146,42.18266064406669,0,150,255,0.01556396484375,0.5182926829268293,5.76078431372549,9.444659834258298,0,31,1,255,123,0.00750732421875,0.25,57.48780487804878,14.699353369804491,33,80,10,33,114,0.0069580078125,0.2317073170731707,103.82456140350877,15.150847127051415,82,150,16,55,27,3-12827,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12830.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12830_phase_mask.png,3,12830,128,128,16384,390,0.0238037109375,45,78,23,20,1.15,0.8478260869565217,32.274358974358975,40.29295426064742,0,140,253,0.01544189453125,0.6487179487179487,5.616600790513834,9.537073547193833,0,32,1,253,72,0.00439453125,0.1846153846153846,59.66666666666666,14.028740341012645,34,81,12,27,65,0.00396728515625,0.1666666666666666,105.6923076923077,13.481523626428164,85,140,10,24,23,3-12830,1.0,oxide,Al2O3,matched
./Heat 3 images/imgs/12831.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12831_phase_mask.png,3,12831,128,128,16384,385,0.02349853515625,62,78,23,21,1.0952380952380951,0.7971014492753623,37.664935064935065,42.39761622260643,0,129,194,0.0118408203125,0.5038961038961038,1.38659793814433,4.111841809353855,0,22,2,193,83,0.00506591796875,0.2155844155844155,44.54216867469879,13.038683137013969,24,68,4,69,108,0.006591796875,0.2805194805194805,97.54629629629628,16.145395088968097,72,129,2,96,8,3-12831,1.0,oxide,CA,matched
./Heat 3 images/imgs/12837.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12837_phase_mask.png,3,12837,128,128,16384,1312,0.080078125,42,74,42,40,1.05,0.780952380952381,56.82621951219512,38.34893130257185,0,145,439,0.02679443359375,0.3346036585365853,11.738041002277903,12.73229484128552,0,38,3,437,621,0.03790283203125,0.4733231707317073,66.66344605475041,13.353888758279624,40,88,5,617,252,0.015380859375,0.1920731707317073,111.13095238095238,14.346433461359812,90,145,13,129,21,3-12837,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12838.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12838_phase_mask.png,3,12838,128,128,16384,14638,0.8934326171875,0,0,128,128,1.0,0.8934326171875,214.93359748599536,18.192183978697248,95,255,3229,0.19708251953125,0.2205902445689301,190.42397026943323,12.168332409449729,95,201,948,332,7404,0.451904296875,0.5058068042082252,214.0407887628309,6.652926972641358,203,225,72,7201,4005,0.24444580078125,0.2736029512228446,236.34481897627964,8.010866605351044,227,255,798,159,1818,3-12838,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/12841.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12841_phase_mask.png,3,12841,128,128,16384,405,0.02471923828125,42,72,25,25,1.0,0.648,59.47654320987655,61.38546550857884,0,193,200,0.01220703125,0.4938271604938271,4.07,10.267672569769646,0,40,4,197,94,0.0057373046875,0.2320987654320987,78.12765957446808,18.000138322490507,43,109,7,43,111,0.00677490234375,0.2740740740740741,143.51351351351352,19.906929783896576,112,193,6,39,17,3-12841,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12842.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12842_phase_mask.png,3,12842,128,128,16384,1362,0.0831298828125,40,71,43,42,1.0238095238095235,0.7541528239202658,53.24596182085169,35.27438703794999,0,157,468,0.028564453125,0.3436123348017621,13.151709401709402,13.511013917465476,0,38,12,453,681,0.04156494140625,0.5,63.87077826725404,12.540719491166405,40,85,4,650,213,0.01300048828125,0.1563876651982378,107.37089201877934,15.1650852289865,87,157,28,55,44,3-12842,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12843.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12843_phase_mask.png,3,12843,128,128,16384,397,0.02423095703125,45,83,23,22,1.0454545454545454,0.7845849802371542,25.28715365239295,34.494451219669585,0,119,253,0.01544189453125,0.6372795969773299,3.047430830039526,5.495751442086851,0,20,2,252,72,0.00439453125,0.181360201511335,39.22222222222222,11.99446888989326,22,64,9,25,72,0.00439453125,0.181360201511335,89.5,15.97915308560918,66,119,7,33,18,3-12843,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/12847.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12847_phase_mask.png,3,12847,128,128,16384,298,0.0181884765625,72,64,20,21,0.9523809523809524,0.7095238095238096,23.406040268456376,33.34333643054525,0,111,195,0.01190185546875,0.6543624161073825,1.892307692307692,5.226529201589621,0,24,2,194,63,0.00384521484375,0.2114093959731543,47.20634920634921,13.47797583850972,27,67,7,22,40,0.00244140625,0.1342281879194631,90.8,13.153326575433304,73,111,9,8,18,3-12847,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12848.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12848_phase_mask.png,3,12848,128,128,16384,860,0.052490234375,41,20,32,36,0.8888888888888888,0.7465277777777778,32.42325581395349,34.39375171221564,0,126,468,0.028564453125,0.5441860465116279,7.215811965811966,7.447422974163354,0,22,2,467,218,0.0133056640625,0.2534883720930233,39.27522935779817,11.768697058382552,24,64,24,55,174,0.0106201171875,0.2023255813953488,91.63793103448276,15.802333171099011,66,126,2,148,28,3-12848,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/12850.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12850_phase_mask.png,3,12850,128,128,16384,400,0.0244140625,62,74,26,22,1.181818181818182,0.6993006993006993,47.555,54.06826217847213,0,214,209,0.01275634765625,0.5225,2.736842105263158,6.727265921168296,0,32,2,208,91,0.00555419921875,0.2275,62.747252747252745,16.84812143086895,36,93,8,26,100,0.006103515625,0.25,127.4,23.60593145800436,97,214,10,41,20,3-12850,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12851.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12851_phase_mask.png,3,12851,128,128,16384,696,0.04248046875,56,64,29,31,0.935483870967742,0.7741935483870968,38.81896551724138,37.84438018482432,0,136,358,0.0218505859375,0.514367816091954,8.159217877094973,9.99412181718152,0,29,1,358,206,0.0125732421875,0.2959770114942529,51.771844660194176,13.457642412981382,31,76,3,204,132,0.008056640625,0.1896551724137931,101.75757575757576,15.016718567892624,77,136,1,132,5,3-12851,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12852.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12852_phase_mask.png,3,12852,128,128,16384,330,0.0201416015625,67,69,23,18,1.2777777777777777,0.7971014492753623,35.49393939393939,44.53144914854056,0,179,193,0.01177978515625,0.5848484848484848,2.492227979274612,6.551603981104744,0,27,5,186,72,0.00439453125,0.2181818181818181,56.958333333333336,15.51830236634579,32,81,14,24,65,0.00396728515625,0.1969696969696969,109.70769230769233,20.536438966962773,86,179,13,16,32,3-12852,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12853.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12853_phase_mask.png,3,12853,128,128,16384,367,0.02239990234375,60,65,24,22,1.0909090909090908,0.6950757575757576,42.34877384196185,49.91970001362403,0,177,209,0.01275634765625,0.5694822888283378,3.851674641148325,8.917055834488513,0,34,2,208,90,0.0054931640625,0.2452316076294278,68.44444444444444,17.677425096000018,38,95,13,17,68,0.004150390625,0.1852861035422343,126.13235294117646,17.757272256545473,99,177,14,16,29,3-12853,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12855.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12855_phase_mask.png,3,12855,128,128,16384,371,0.02264404296875,48,58,24,20,1.2,0.7729166666666667,57.04043126684636,64.48482120508473,0,215,199,0.01214599609375,0.5363881401617251,3.226130653266332,8.442184134917595,0,39,1,199,76,0.004638671875,0.2048517520215633,79.46052631578948,21.092179137671465,43,113,6,23,96,0.005859375,0.2587601078167116,150.84375,19.235561752584715,119,215,6,38,13,3-12855,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12857.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12857_phase_mask.png,3,12857,128,128,16384,1046,0.0638427734375,50,60,39,35,1.1142857142857143,0.7663003663003664,37.49904397705545,38.21334268701792,0,133,621,0.03790283203125,0.5936902485659655,10.270531400966185,9.911407140515044,0,32,3,619,237,0.01446533203125,0.2265774378585086,55.80168776371308,14.102948688427384,34,79,3,234,188,0.011474609375,0.1797323135755258,104.36702127659576,14.381518047131632,81,133,4,94,10,3-12857,1.0,oxide,Al2O3,matched
./Heat 3 images/imgs/12859.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12859_phase_mask.png,3,12859,128,128,16384,574,0.0350341796875,64,69,27,26,1.0384615384615383,0.8176638176638177,35.34494773519164,38.3331649320542,0,137,323,0.01971435546875,0.5627177700348432,6.486068111455109,8.65519177154221,0,27,1,323,140,0.008544921875,0.2439024390243902,50.6,14.256226709757389,29,74,4,94,111,0.00677490234375,0.1933797909407665,100.08108108108108,14.717235795552586,77,137,10,63,15,3-12859,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12860.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12860_phase_mask.png,3,12860,128,128,16384,14588,0.890380859375,0,0,128,128,1.0,0.890380859375,207.8224568138196,20.983777148642613,85,255,2713,0.16558837890625,0.1859747737866739,177.0821968300774,13.342170604587045,85,189,992,457,7126,0.4349365234375,0.4884836852207294,204.5159977547011,7.6067173832276,191,216,78,6891,4749,0.28985595703125,0.3255415409925966,230.34512528953465,10.027077886155515,218,255,584,542,1654,3-12860,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/12863.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12863_phase_mask.png,3,12863,128,128,16384,1057,0.06451416015625,50,57,37,37,1.0,0.7720964207450693,59.65184484389783,40.939555311734495,0,166,323,0.01971435546875,0.3055818353831598,8.455108359133128,11.20759625623387,0,35,2,322,405,0.02471923828125,0.3831598864711447,62.04938271604938,13.054019989664695,36,83,8,385,329,0.02008056640625,0.3112582781456953,106.96352583586626,15.260410499128657,85,166,4,323,14,3-12863,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12864.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12864_phase_mask.png,3,12864,128,128,16384,378,0.0230712890625,56,74,19,25,0.76,0.7957894736842105,33.72751322751323,40.02151980191552,0,153,210,0.0128173828125,0.5555555555555556,2.947619047619048,6.427775964894489,0,25,1,210,89,0.00543212890625,0.2354497354497354,48.24719101123596,13.66557299815888,28,73,6,35,79,0.00482177734375,0.2089947089947089,99.18987341772151,17.392036552026187,75,153,9,23,16,3-12864,1.0,oxide,Al2O3,matched
./Heat 3 images/imgs/12865.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12865_phase_mask.png,3,12865,128,128,16384,573,0.03497314453125,46,56,27,26,1.0384615384615383,0.8162393162393162,26.00698080279232,32.005943276531845,0,120,350,0.0213623046875,0.6108202443280978,5.048571428571429,6.5535539509303735,0,20,1,350,126,0.0076904296875,0.2198952879581152,36.93650793650794,10.883033272131348,22,61,13,67,97,0.00592041015625,0.169284467713787,87.43298969072166,15.137791322161094,63,120,11,33,25,3-12865,1.0,oxide,CA,matched
./Heat 3 images/imgs/12867.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12867_phase_mask.png,3,12867,128,128,16384,14001,0.85455322265625,0,0,128,128,1.0,0.85455322265625,214.14113277623028,18.139979647910582,120,255,2190,0.1336669921875,0.1564173987572316,185.4853881278539,13.452759089958528,120,197,895,267,7165,0.43731689453125,0.5117491607742304,210.6383810188416,6.685561044421827,199,221,70,6970,4646,0.2835693359375,0.3318334404685379,233.05058114507105,8.593176640087032,223,255,545,757,1510,3-12867,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/12869.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12869_phase_mask.png,3,12869,128,128,16384,1530,0.0933837890625,53,55,45,44,1.0227272727272727,0.7727272727272727,51.89411764705882,37.49325732025548,0,151,594,0.0362548828125,0.388235294117647,12.158249158249156,11.848022223332755,0,36,2,593,623,0.03802490234375,0.4071895424836601,63.19903691813804,12.275288008909886,38,83,4,620,313,0.01910400390625,0.2045751633986928,104.80191693290736,15.97319228347074,85,151,15,276,21,3-12869,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12871.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12871_phase_mask.png,3,12871,128,128,16384,220,0.013427734375,62,76,18,17,1.0588235294117647,0.7189542483660131,19.21818181818182,33.49311511834303,0,130,165,0.01007080078125,0.75,1.6606060606060606,5.218262766415391,0,27,2,164,34,0.0020751953125,0.1545454545454545,54.02941176470589,13.857436513035257,32,75,15,5,21,0.00128173828125,0.0954545454545454,100.8095238095238,13.636851499553028,81,130,15,4,32,3-12871,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12872.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12872_phase_mask.png,3,12872,128,128,16384,616,0.03759765625,34,55,28,28,1.0,0.7857142857142857,33.50162337662338,36.392565566795085,0,142,334,0.0203857421875,0.5422077922077922,6.362275449101796,8.109867699523125,0,24,3,332,178,0.0108642578125,0.288961038961039,45.13483146067416,13.080726890461037,26,72,4,154,104,0.00634765625,0.1688311688311688,100.75,14.871080608400266,74,142,7,43,14,3-12872,1.0,oxy-sulfide,oxy-sulfide,matched
./Heat 3 images/imgs/12873.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12873_phase_mask.png,3,12873,128,128,16384,363,0.02215576171875,41,62,34,20,1.7,0.5338235294117647,24.683195592286506,32.36961842454625,0,113,234,0.0142822265625,0.6446280991735537,3.769230769230769,7.114310383220347,0,24,2,233,81,0.00494384765625,0.2231404958677686,45.80246913580247,11.610361223085564,27,66,14,16,48,0.0029296875,0.1322314049586777,91.0,12.916397846665042,69,113,13,15,29,3-12873,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12879.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12879_phase_mask.png,3,12879,128,128,16384,851,0.05194091796875,45,56,33,33,1.0,0.7814508723599632,26.122209165687423,32.94444439159922,0,170,547,0.03338623046875,0.6427732079905993,6.021937842778794,6.448181403397965,0,21,3,545,171,0.01043701171875,0.2009400705052879,39.0233918128655,12.47638856146045,23,65,14,85,133,0.00811767578125,0.1562867215041128,92.203007518797,18.195165597081186,66,170,6,68,23,3-12879,1.0,oxide,CA,matched
./Heat 3 images/imgs/12881.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12881_phase_mask.png,3,12881,128,128,16384,252,0.015380859375,55,78,19,17,1.1176470588235294,0.7801857585139319,25.035714285714285,39.56954288957349,0,159,175,0.01068115234375,0.6944444444444444,1.6742857142857144,5.341179262893856,0,26,2,174,42,0.0025634765625,0.1666666666666666,52.595238095238095,14.366063721426013,31,79,11,11,35,0.00213623046875,0.1388888888888889,108.77142857142856,15.205423307464468,85,159,12,6,25,3-12881,0.0,non-inc,non-inc,matched
./Heat 3 images/imgs/12883.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12883_phase_mask.png,3,12883,128,128,16384,449,0.02740478515625,50,58,24,24,1.0,0.7795138888888888,27.36971046770601,35.84887321250968,0,143,284,0.017333984375,0.6325167037861915,3.8098591549295775,6.05367203031228,0,22,1,284,82,0.0050048828125,0.1826280623608017,43.13414634146341,13.564446169343707,24,66,6,41,83,0.00506591796875,0.1848552338530066,92.40963855421688,16.43170322741055,68,143,7,24,14,3-12883,1.0,sulfide,CaS,matched
./Heat 3 images/imgs/12885.TIF,outputs_phase_segmentation_preview/phase_masks/Heat_3_images_imgs_12885_phase_mask.png,3,12885,128,128,16384,367,0.02239990234375,47,78,22,22,1.0,0.7582644628099173,27.438692098092645,36.81518651266644,0,130,233,0.01422119140625,0.6348773841961853,3.030042918454936,6.078453362256551,0,25,1,233,80,0.0048828125,0.217983651226158,49.35,13.44628201399926,27,74,4,42,54,0.0032958984375,0.1471389645776566,100.29629629629628,13.926566179135406,76,130,11,18,16,3-12885,1.0,oxide,CA,matched
